MovieID,Title,Genres,rating_cnt,trending_score,classic_score
736,Twister (1996),"['Action', 'Adventure', 'Romance', 'Thriller']",1110.0,-0.023431754730889837,6.562548873227335
737,Barb Wire (1996),"['Action', 'Sci-Fi']",300.0,-0.032938205460724734,0.15680807595008717
738,"Garcu, Le (1995)",['Drama'],0.0,0.0,0.0
739,Honigmond (1996),['Comedy'],0.0,0.0,0.0
741,Ghost in the Shell (Kokaku kidotai) (1995),"['Animation', 'Sci-Fi']",314.0,-0.03195687649246197,0.4594313200157807
742,Thinner (1996),"['Horror', 'Thriller']",174.0,-0.03280889812019114,-0.7490402708552122
743,Spy Hard (1996),['Comedy'],107.0,-0.03291725664347521,-1.272412570698728
744,Brothers in Trouble (1995),['Drama'],3.0,-0.033125567344929684,-1.3898742429904516
745,"Close Shave, A (1995)","['Animation', 'Comedy', 'Thriller']",657.0,-0.030805679739537305,5.039878673560171
746,Force of Evil (1948),['Film-Noir'],31.0,-0.03306886759320114,-2.4881181497496905
747,"Stupids, The (1996)",['Comedy'],55.0,-0.03293143703275574,-1.1190746450614684
748,"Arrival, The (1996)","['Action', 'Sci-Fi', 'Thriller']",417.0,-0.031935038418827506,1.1491607569354492
749,"Man from Down Under, The (1943)",['Drama'],4.0,-0.03310292983858193,-2.0769998376223415
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"['Sci-Fi', 'War']",1367.0,-0.012093347510847384,14.283518795174503
751,Careful (1992),['Comedy'],15.0,-0.03295530165704326,-2.6547640561675263
752,Vermont Is For Lovers (1992),"['Comedy', 'Romance']",0.0,0.0,0.0
753,"Month by the Lake, A (1995)","['Comedy', 'Drama']",32.0,-0.03296006520252992,-1.8582770854489319
754,Gold Diggers: The Secret of Bear Mountain (1995),"['Adventure', ""Children's""]",13.0,-0.03291260348835086,-2.006696095852317
755,Kim (1950),"[""Children's"", 'Drama']",9.0,-0.032836020476491465,-2.717256271074215
756,Carmen Miranda: Bananas Is My Business (1994),['Documentary'],4.0,-0.03312528149656697,-2.0769998376223415
757,Ashes of Time (1994),['Drama'],4.0,-0.03311863203851521,-2.7693331168297886
758,"Jar, The (Khomreh) (1992)",['Drama'],1.0,-0.03315154833943585,-2.800579224283133
759,Maya Lin: A Strong Clear Vision (1994),['Documentary'],59.0,-0.03305417176070753,-2.1964878135184778
760,Stalingrad (1993),['War'],33.0,-0.03279072819414997,-2.467287411447461
761,"Phantom, The (1996)",['Adventure'],123.0,-0.032738971822584936,-1.147428140885351
762,Striptease (1996),"['Comedy', 'Crime']",298.0,-0.03288369789173822,0.14639270679897243
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",['Drama'],1.0,-0.03315154833943585,-2.1004344182123496
764,Heavy (1995),"['Drama', 'Romance']",74.0,-0.032853477085797035,-1.5301929571888178
765,Jack (1996),"['Comedy', 'Drama']",171.0,-0.03264999563296383,-0.7724748514452204
766,I Shot Andy Warhol (1996),['Drama'],100.0,-0.03219218103310407,-1.7694576783227736
767,"Grass Harp, The (1995)",['Drama'],24.0,-0.03293248518248108,-1.9207693003556203
768,Someone Else's America (1995),['Drama'],0.0,0.0,0.0
769,Marlene Dietrich: Shadow and Light (1996),['Documentary'],12.0,-0.03252804333476404,-2.3502588931682618
770,Costa Brava (1946),['Drama'],0.0,0.0,0.0
771,"Vie est belle, La (Life is Rosey) (1987)","['Comedy', 'Drama']",18.0,-0.03302669797888551,-2.6235179487141824
772,Quartier Mozart (1992),['Comedy'],0.0,0.0,0.0
773,Touki Bouki (Journey of the Hyena) (1973),['Drama'],0.0,0.0,0.0
774,Wend Kuuni (God's Gift) (1982),['Drama'],1.0,-0.03310881811614666,-2.800579224283133
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),['Horror'],9.0,-0.03315154833943585,-2.0379422033056613
776,Babyfever (1994),"['Comedy', 'Drama']",4.0,-0.03315154833943585,-2.423166477226065
777,Pharaoh's Army (1995),['War'],0.0,0.0,0.0
778,Trainspotting (1996),['Drama'],751.0,-0.027581933469068204,5.0109476390529215
779,'Til There Was You (1997),"['Drama', 'Romance']",52.0,-0.03299377221012323,-1.702046548182211
780,Independence Day (ID4) (1996),"['Action', 'Sci-Fi', 'War']",1730.0,-0.0259009150258685,15.207594037994253
781,Stealing Beauty (1996),['Drama'],103.0,-0.0315795987674529,-1.7382115708694295
782,"Fan, The (1996)",['Thriller'],145.0,-0.03261833371888311,-0.9755745498919578
783,"Hunchback of Notre Dame, The (1996)","['Animation', ""Children's"", 'Musical']",390.0,-0.032119443064373476,0.9382495316253756
784,"Cable Guy, The (1996)",['Comedy'],385.0,-0.03189625357775207,0.8991918973086953
785,Kingpin (1996),['Comedy'],765.0,-0.02956344565547917,5.156762807168528
786,Eraser (1996),"['Action', 'Thriller']",460.0,-0.03144368017589764,1.4850564120588996
787,"Gate of Heavenly Peace, The (1995)",['Documentary'],3.0,-0.03315154833943585,-3.474685607476129
788,"Nutty Professor, The (1996)","['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",948.0,-0.03000831960484362,5.297081521366895
789,"I, Worst of All (Yo, la peor de todas) (1990)",['Drama'],2.0,-0.03315154833943585,-2.0926228913490137
790,An Unforgettable Summer (1994),['Drama'],1.0,-0.03315154833943585,-2.1004344182123496
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",['Documentary'],2.0,-0.03315154833943585,-2.441393373240516
792,"Hungarian Fairy Tale, A (1987)",['Fantasy'],1.0,-0.03315154833943585,-2.800579224283133
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),['Drama'],10.0,-0.03315154833943585,-1.3534204509615502
794,Midnight Dancers (Sibak) (1994),"['Comedy', 'Drama']",0.0,0.0,0.0
795,Somebody to Love (1994),['Drama'],0.0,0.0,0.0
796,"Very Natural Thing, A (1974)",['Drama'],3.0,-0.033082560618408016,-2.779748485980903
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",['Comedy'],0.0,0.0,0.0
798,Daylight (1996),"['Action', 'Adventure', 'Thriller']",204.0,-0.03301873584331419,-0.5146944649551305
799,"Frighteners, The (1996)","['Comedy', 'Horror']",338.0,-0.03132180094923631,0.5320501347319009
800,Lone Star (1996),"['Drama', 'Mystery']",630.0,-0.03146132407696263,3.7506879717680386
801,Harriet the Spy (1996),"[""Children's"", 'Comedy']",121.0,-0.032477877646483896,-1.1630511946120232
802,Phenomenon (1996),"['Drama', 'Romance']",427.0,-0.027472609296843926,1.6363680340917464
803,Walking and Talking (1996),['Romance'],57.0,-0.03246606956104502,-2.2173185518207075
804,She's the One (1996),"['Comedy', 'Romance']",233.0,-0.032231972603625,-0.28816018591838494
805,"Time to Kill, A (1996)",['Drama'],344.0,-0.03077132047680997,0.7718923945492229
806,American Buffalo (1996),['Drama'],60.0,-0.032524318119144885,-1.6395543332755222
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","['Comedy', 'Romance']",14.0,-0.03315154833943585,-2.3320319971538113
808,Alaska (1996),"['Adventure', ""Children's""]",43.0,-0.032715238399772494,-2.3631337199363136
809,Fled (1996),"['Action', 'Adventure']",105.0,-0.033000342996277104,-1.2880356244254
810,Kazaam (1996),"[""Children's"", 'Comedy', 'Fantasy']",120.0,-0.032997183655071254,-0.3902875738251197
811,"Bewegte Mann, Der (1994)",['Comedy'],9.0,-0.03315154833943585,-2.717256271074215
812,Magic Hunter (1994),['Drama'],0.0,0.0,0.0
813,Larger Than Life (1996),['Comedy'],47.0,-0.033094554651237305,-1.741104182498891
814,"Boy Called Hate, A (1995)",['Drama'],1.0,-0.03310729110279742,-2.1004344182123496
815,Power 98 (1995),"['Action', 'Mystery', 'Thriller']",6.0,-0.03315154833943585,-1.0306883919478347
816,Two Deaths (1995),['Drama'],0.0,0.0,0.0
818,"Very Brady Sequel, A (1996)",['Comedy'],189.0,-0.02289637054477165,-0.6318673679051713
819,Stefano Quantestorie (1993),"['Comedy', 'Drama']",0.0,0.0,0.0
820,"Death in the Garden (Mort en ce jardin, La) (1956)",['Drama'],4.0,-0.03309040404619438,-2.7693331168297886
821,"Crude Oasis, The (1995)",['Romance'],2.0,-0.03315154833943585,-1.3950819275660091
822,Hedd Wyn (1992),['Drama'],0.0,0.0,0.0
823,"Collectionneuse, La (1967)",['Drama'],4.0,-0.03301798767970989,-2.423166477226065
824,Kaspar Hauser (1993),['Drama'],28.0,-0.03304387050810765,-2.519364257203035
825,Echte Kerle (1996),"['Comedy', 'Romance']",0.0,0.0,0.0
826,Diebinnen (1995),['Drama'],1.0,-0.03315154833943585,-0.7001448060707832
827,"Convent, The (Convento, O) (1995)",['Drama'],2.0,-0.03315154833943585,-2.0926228913490137
828,"Adventures of Pinocchio, The (1996)","['Adventure', ""Children's""]",54.0,-0.033131356269046036,-1.6864234944555387
829,Joe's Apartment (1996),"['Comedy', 'Musical']",131.0,-0.03292569633964929,-0.7232906173191084
830,"First Wives Club, The (1996)",['Comedy'],295.0,-0.03199257382229312,0.19615447960845048
831,Stonewall (1995),['Drama'],20.0,-0.033035253709934036,-2.6026872104119527
832,Ransom (1996),"['Drama', 'Thriller']",564.0,-0.03089786861731229,3.0632736077944656
833,High School High (1996),['Comedy'],78.0,-0.0330917812990091,-0.9992978998236489
834,Phat Beach (1996),['Comedy'],4.0,-0.033070708218968924,-1.3846665584148943
835,Foxfire (1996),['Drama'],103.0,-0.03228631620476187,-1.303658678152072
836,Chain Reaction (1996),"['Action', 'Adventure', 'Thriller']",237.0,-0.03135899192709875,-0.2569140784650407
837,Matilda (1996),"[""Children's"", 'Comedy']",218.0,-0.03176182968070947,-0.5404441184912343
838,Emma (1996),"['Comedy', 'Drama', 'Romance']",501.0,-0.02844364167849709,2.407105351274237
839,"Crow: City of Angels, The (1996)","['Action', 'Thriller']",135.0,-0.032616764867852775,-0.7024598790168789
840,House Arrest (1996),['Comedy'],50.0,-0.03289577834159999,-1.717669601908883
841,Eyes Without a Face (1959),['Horror'],25.0,-0.03313456112908558,-2.550610364656379
842,Tales from the Crypt Presents: Bordello of Blood (1996),['Horror'],151.0,-0.03293513161400225,-0.9287053887119414
843,Lotto Land (1995),['Drama'],1.0,-0.03315154833943585,-0.7001448060707832
844,"Story of Xinghua, The (1993)",['Drama'],7.0,-0.03315154833943585,-2.7380870093764442
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",['Drama'],0.0,0.0,0.0
846,Flirt (1995),['Drama'],38.0,-0.03292315414637277,-2.4152105656918876
847,"Big Squeeze, The (1996)","['Comedy', 'Drama']",7.0,-0.03315154833943585,-1.3690435046882221
848,"Spitfire Grill, The (1996)",['Drama'],156.0,-0.02410541187501592,-1.1861970058603482
849,Escape from L.A. (1996),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",511.0,-0.03242416467183185,1.2556295213926922
850,Cyclo (1995),"['Crime', 'Drama']",30.0,-0.03300634086232628,-2.4985335189008056
851,Basquiat (1996),['Drama'],127.0,-0.030185096517617523,-1.4882427112426757
852,Tin Cup (1996),"['Comedy', 'Romance']",615.0,-0.031062477814715436,2.695843075875988
853,Dingo (1992),['Drama'],3.0,-0.03315154833943585,-2.779748485980903
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",['Drama'],8.0,-0.03310593162540463,-3.068630595253496
855,Every Other Weekend (1990),['Drama'],0.0,0.0,0.0
856,Mille bolle blu (1993),['Comedy'],0.0,0.0,0.0
857,Crows and Sparrows (1949),['Drama'],0.0,0.0,0.0
858,"Godfather, The (1972)","['Action', 'Crime', 'Drama']",2223.0,-0.017746685465926386,25.427963786867274
859,"Hippie Revolution, The (1996)",['Documentary'],1.0,-0.03315154833943585,-1.4002896121415664
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",['Comedy'],10.0,-0.03312608533583696,-2.7068409019231003
861,Supercop (1992),"['Action', 'Thriller']",273.0,-0.03258434597667173,0.03240118482007634
862,Manny & Lo (1996),['Drama'],31.0,-0.03306954631790717,-2.4881181497496905
863,Celestial Clockwork (1994),['Comedy'],10.0,-0.03315154833943585,-2.3684857891827127
864,"Wife, The (1995)","['Comedy', 'Drama']",12.0,-0.03305741279962508,-2.6860101636208706
865,Small Faces (1995),['Drama'],1.0,-0.03315154833943585,-1.4002896121415664
866,Bound (1996),"['Crime', 'Drama', 'Romance', 'Thriller']",572.0,-0.03146600466254348,3.1465965610033835
867,Carpool (1996),"['Comedy', 'Crime']",24.0,-0.03315154833943585,-1.2805128669037469
868,Death in Brunswick (1991),['Comedy'],1.0,-0.03315154833943585,-2.1004344182123496
869,Kansas City (1996),['Crime'],42.0,-0.03302669636889356,-1.7801618168155715
870,Gone Fishin' (1997),['Comedy'],49.0,-0.03306357958500245,-1.1503207525148127
871,Lover's Knot (1996),['Comedy'],0.0,0.0,0.0
872,Aiqing wansui (1994),['Drama'],1.0,-0.03315154833943585,-2.1004344182123496
873,Shadow of Angels (Schatten der Engel) (1976),['Drama'],0.0,0.0,0.0
874,Killer: A Journal of Murder (1995),"['Crime', 'Drama']",8.0,-0.03296975092742764,-2.045753730168997
875,Nothing to Lose (1994),['Drama'],44.0,-0.0330549763040845,-2.352718350785199
876,Police Story 4: Project S (Chao ji ji hua) (1993),['Action'],21.0,-0.03263726487118024,-1.9442038809456286
877,Girls Town (1996),['Drama'],24.0,-0.033031102114983765,-1.9207693003556203
878,Bye-Bye (1995),['Drama'],1.0,-0.03315154833943585,-2.800579224283133
879,"Relic, The (1997)",['Horror'],237.0,-0.03188167331806219,-0.2569140784650407
880,"Island of Dr. Moreau, The (1996)","['Sci-Fi', 'Thriller']",324.0,-0.0323773962070485,0.28179250576346404
881,First Kid (1996),"[""Children's"", 'Comedy']",77.0,-0.032350956153939826,-1.5067583765988095
882,"Trigger Effect, The (1996)","['Drama', 'Thriller']",59.0,-0.032864596382923154,-1.6473658601388583
884,Sweet Nothing (1995),['Drama'],2.0,-0.03312153952396307,-2.0926228913490137
885,Bogus (1996),"[""Children's"", 'Drama', 'Fantasy']",43.0,-0.03262559089593698,-1.1815668599681568
886,Bulletproof (1996),['Action'],104.0,-0.03224771247356232,-1.295847151288736
887,Talk of Angels (1998),['Drama'],2.0,-0.033131954655977666,-1.7438524094575114
888,Land Before Time III: The Time of the Great Giving (1995),"['Animation', ""Children's""]",48.0,-0.03303742439075248,-1.15552843709037
889,1-900 (1994),['Romance'],2.0,-0.03315154833943585,-1.7438524094575114
890,Baton Rouge (1988),['Thriller'],0.0,0.0,0.0
891,Halloween: The Curse of Michael Myers (1995),"['Horror', 'Thriller']",183.0,-0.03264777863696962,-0.4524910193901251
892,Twelfth Night (1996),"['Comedy', 'Drama', 'Romance']",152.0,-0.032669069259764656,-1.227858482464807
893,Mother Night (1996),['Drama'],69.0,-0.03312154036956247,-2.0923341220073306
894,Liebelei (1933),['Romance'],0.0,0.0,0.0
895,Venice/Venice (1992),['Drama'],2.0,-0.03315154833943585,-0.6975409637830046
896,Wild Reeds (1994),['Drama'],51.0,-0.033086188667335696,-2.2798107667273957
897,For Whom the Bell Tolls (1943),"['Adventure', 'War']",98.0,-0.03269408340174549,-1.790288416625003
898,"Philadelphia Story, The (1940)","['Comedy', 'Romance']",582.0,-0.03104056382699675,3.250750252514531
899,Singin' in the Rain (1952),"['Musical', 'Romance']",751.0,-0.024145333914040525,6.263684548816152
900,"American in Paris, An (1951)","['Musical', 'Romance']",343.0,-0.030505303136385133,0.7614770253981081
901,Funny Face (1957),"['Comedy', 'Musical']",174.0,-0.03163981879010289,-0.9987203611402828
902,Breakfast at Tiffany's (1961),"['Drama', 'Romance']",676.0,-0.02846024604137546,4.229794952719317
903,Vertigo (1958),"['Mystery', 'Thriller']",905.0,-0.026950251071831487,6.614914488324592
904,Rear Window (1954),"['Mystery', 'Thriller']",1050.0,-0.024882220205484647,10.156428769045288
905,It Happened One Night (1934),['Comedy'],374.0,-0.030064061601328053,1.084353469082665
906,Gaslight (1944),"['Mystery', 'Thriller']",187.0,-0.031364531683900375,-0.8633205621757912
907,"Gay Divorcee, The (1934)","['Comedy', 'Musical', 'Romance']",105.0,-0.03250271162325865,-1.7173808325672
908,North by Northwest (1959),"['Drama', 'Thriller']",1315.0,-0.0255224744480953,13.606519800352043
909,"Apartment, The (1960)","['Comedy', 'Drama']",417.0,-0.025634541971391162,1.532214342580599
910,Some Like It Hot (1959),"['Comedy', 'Crime']",832.0,-0.0244712390026508,5.854592540293217
911,Charade (1963),"['Comedy', 'Mystery', 'Romance', 'Thriller']",306.0,-0.02998159435459762,0.37610836680686277
912,Casablanca (1942),"['Drama', 'Romance', 'War']",1669.0,-0.016674152165739586,18.21532064972032
913,"Maltese Falcon, The (1941)","['Film-Noir', 'Mystery']",1043.0,-0.02821562153196469,10.065294288973032
914,My Fair Lady (1964),"['Musical', 'Romance']",636.0,-0.02975912254208855,3.813180186674727
915,Sabrina (1954),"['Comedy', 'Romance']",365.0,-0.03095683478682647,0.9906151467226324
916,Roman Holiday (1953),"['Comedy', 'Romance']",425.0,-0.018070029742755032,1.6155372957895169
917,"Little Princess, The (1939)","[""Children's"", 'Drama']",77.0,-0.032821169381427116,-2.0090111687984127
918,Meet Me in St. Louis (1944),['Musical'],189.0,-0.030122149211710445,-0.8424898238735617
919,"Wizard of Oz, The (1939)","['Adventure', ""Children's"", 'Drama', 'Musical']",1718.0,-0.026156099236177788,15.082609608180876
920,Gone with the Wind (1939),"['Drama', 'Romance', 'War']",1156.0,-0.02876371910256226,9.229172145254392
921,My Favorite Year (1982),['Comedy'],302.0,-0.03219261748212082,0.3344468902024038
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),['Film-Noir'],470.0,-0.023014348470174112,2.6052861344871
923,Citizen Kane (1941),['Drama'],1116.0,-0.02355762605331887,11.015696724012255
924,2001: A Space Odyssey (1968),"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1716.0,-0.007118782723599583,15.061778869878646
925,Golden Earrings (1947),"['Adventure', 'Romance']",12.0,-0.03315154833943585,-2.014507622715653
926,All About Eve (1950),['Drama'],403.0,-0.022808351002406132,1.3863991744649924
927,"Women, The (1939)",['Comedy'],84.0,-0.03272517353282218,-1.9361035847406094
928,Rebecca (1940),"['Romance', 'Thriller']",386.0,-0.019073625403027178,1.209337898896042
929,Foreign Correspondent (1940),['Thriller'],93.0,-0.03270127178692752,-1.8423652623805769
930,Notorious (1946),"['Film-Noir', 'Romance', 'Thriller']",445.0,-0.02975048068401838,1.8238446788118117
931,Spellbound (1945),"['Mystery', 'Romance', 'Thriller']",206.0,-0.032182750720935495,-0.6654285483046112
932,"Affair to Remember, An (1957)",['Romance'],189.0,-0.030083252886307584,-0.8424898238735617
933,To Catch a Thief (1955),"['Comedy', 'Romance', 'Thriller']",443.0,-0.027395446432616755,1.8030139405095822
934,Father of the Bride (1950),['Comedy'],304.0,-0.031187955728770846,0.3552776285046333
935,"Band Wagon, The (1953)","['Comedy', 'Musical']",71.0,-0.03226712144485717,-2.071503383705101
936,Ninotchka (1939),"['Comedy', 'Romance']",132.0,-0.032804689828609186,-1.436165865487102
937,Love in the Afternoon (1957),"['Comedy', 'Romance']",44.0,-0.03259034017607747,-2.352718350785199
938,Gigi (1958),['Musical'],187.0,-0.030790765149549336,-0.8633205621757912
939,"Reluctant Debutante, The (1958)","['Comedy', 'Drama']",11.0,-0.03311489961478062,-2.0223191495789887
940,"Adventures of Robin Hood, The (1938)","['Action', 'Adventure']",378.0,-0.031779629189530215,1.126014945687124
941,"Mark of Zorro, The (1940)",['Adventure'],105.0,-0.03308435264630554,-1.7173808325672
942,Laura (1944),"['Crime', 'Film-Noir', 'Mystery']",292.0,-0.027668848847568612,0.2302931986912564
943,"Ghost and Mrs. Muir, The (1947)","['Drama', 'Romance']",171.0,-0.030657989284729112,-1.0299664685936272
944,Lost Horizon (1937),['Drama'],97.0,-0.032563364226450314,-1.800703785776118
945,Top Hat (1935),"['Comedy', 'Musical', 'Romance']",251.0,-0.031424813746645935,-0.19673693650444793
946,To Be or Not to Be (1942),"['Comedy', 'Drama', 'War']",161.0,-0.03245988388109886,-1.1341201601047746
947,My Man Godfrey (1936),['Comedy'],188.0,-0.03128569225311938,-0.8529051930246765
948,Giant (1956),['Drama'],130.0,-0.03221517690471751,-1.4569966037893314
949,East of Eden (1955),['Drama'],215.0,-0.03177095339123746,-0.5716902259445785
950,"Thin Man, The (1934)",['Mystery'],292.0,-0.030790219382938962,0.2302931986912564
951,His Girl Friday (1940),['Comedy'],397.0,-0.03209510700155593,1.323906959558304
952,Around the World in 80 Days (1956),"['Adventure', 'Comedy']",269.0,-0.03235500989656967,-0.00926029178438262
953,It's a Wonderful Life (1946),['Drama'],729.0,-0.025880078682272146,5.977261897160497
954,Mr. Smith Goes to Washington (1939),['Drama'],383.0,-0.025365990975392844,1.1780917914426976
955,Bringing Up Baby (1938),['Comedy'],413.0,-0.03133500864036032,1.49055286597614
956,Penny Serenade (1941),"['Drama', 'Romance']",40.0,-0.03297117688837057,-2.394379827389658
957,"Scarlet Letter, The (1926)",['Drama'],37.0,-0.0330579883382032,-1.8192194511322517
958,Lady of Burlesque (1943),"['Comedy', 'Mystery']",13.0,-0.03315154833943585,-2.006696095852317
959,Of Human Bondage (1934),['Drama'],58.0,-0.03245124228247921,-2.206903182669593
960,Angel on My Shoulder (1946),"['Crime', 'Drama']",20.0,-0.03315154833943585,-2.2773513091104585
961,Little Lord Fauntleroy (1936),['Drama'],23.0,-0.033078194751588956,-2.5714411029586084
962,They Made Me a Criminal (1939),"['Crime', 'Drama']",11.0,-0.03298147572075711,-2.6964255327719853
963,"Inspector General, The (1949)",['Musical'],54.0,-0.03310637413329288,-2.248564659274052
964,Angel and the Badman (1947),['Western'],51.0,-0.03301256439252789,-1.7098580750455468
965,"39 Steps, The (1935)",['Thriller'],253.0,-0.029682541694363126,-0.17590619820221845
966,"Walk in the Sun, A (1945)",['Drama'],6.0,-0.03309643036918077,-2.7485023785275593
967,"Outlaw, The (1943)",['Western'],23.0,-0.03315154833943585,-1.9285808272189562
968,Night of the Living Dead (1968),"['Horror', 'Sci-Fi']",715.0,-0.030852005032828183,4.635994349612791
969,"African Queen, The (1951)","['Action', 'Adventure', 'Romance', 'War']",1057.0,-0.02806907958255514,8.198050599294033
970,Beat the Devil (1954),"['Comedy', 'Drama']",37.0,-0.03284382413934192,-2.4256259348430023
971,Cat on a Hot Tin Roof (1958),['Drama'],271.0,-0.03207762412509969,0.011570446517846859
972,"Last Time I Saw Paris, The (1954)",['Drama'],6.0,-0.03312247289246695,-2.0613767838956694
973,Meet John Doe (1941),['Drama'],82.0,-0.03291983963262946,-1.9569343230428389
974,Algiers (1938),"['Drama', 'Romance']",16.0,-0.03311297431058135,-2.6443486870164117
975,Something to Sing About (1937),"['Comedy', 'Musical']",2.0,-0.03315154833943585,-1.0463114456745068
976,"Farewell to Arms, A (1932)","['Romance', 'War']",56.0,-0.03300250917652685,-2.227733920971822
977,Moonlight Murder (1936),['Mystery'],2.0,-0.03315154833943585,-1.3950819275660091
978,"Blue Angel, The (Blaue Engel, Der) (1930)",['Drama'],100.0,-0.030730326853929502,-1.7694576783227736
979,Nothing Personal (1995),"['Drama', 'War']",0.0,0.0,0.0
980,In the Line of Duty 2 (1987),['Action'],5.0,-0.03315154833943585,-2.0691883107590057
981,Dangerous Ground (1997),['Drama'],4.0,-0.03315154833943585,-1.7308331980186178
982,Picnic (1955),['Drama'],81.0,-0.0326146769818934,-1.9673496921939537
983,Madagascar Skin (1995),['Romance'],0.0,0.0,0.0
984,"Pompatus of Love, The (1996)","['Comedy', 'Drama']",33.0,-0.03307254753496926,-1.8504655585855958
985,Small Wonders (1996),['Documentary'],4.0,-0.03315154833943585,-2.7693331168297886
986,Fly Away Home (1996),"['Adventure', ""Children's""]",232.0,-0.03152133913588131,-0.394628950375628
987,Bliss (1997),"['Drama', 'Romance']",40.0,-0.032857320980063505,-1.7957848705422434
988,Grace of My Heart (1996),"['Comedy', 'Drama']",69.0,-0.032570420862909635,-1.569250591505498
989,Schlafes Bruder (Brother of Sleep) (1995),['Drama'],1.0,-0.03315154833943585,-3.500724030353916
990,Maximum Risk (1996),"['Action', 'Adventure', 'Thriller']",54.0,-0.033122213117779166,-1.6864234944555387
991,Michael Collins (1996),"['Drama', 'War']",170.0,-0.032485257131410775,-1.0403818377447418
992,"Rich Man's Wife, The (1996)",['Thriller'],20.0,-0.03313457237823149,-1.9520154078089647
993,Infinity (1996),['Drama'],9.0,-0.0329470860796259,-2.0379422033056613
994,Big Night (1996),['Drama'],450.0,-0.03079534971043252,1.8759215245673853
996,Last Man Standing (1996),"['Action', 'Drama', 'Western']",256.0,-0.03147195069876459,-0.10849506806165568
997,Caught (1996),"['Drama', 'Thriller']",28.0,-0.03310959713129514,-1.889523192902276
998,Set It Off (1996),"['Action', 'Crime']",93.0,-0.03289689407189703,-1.3817739467854326
999,2 Days in the Valley (1996),['Crime'],286.0,-0.025121089059407638,0.12585073783842596
1000,Curdled (1996),['Crime'],20.0,-0.033082464419114645,-1.9520154078089647
1001,"Associate, The (L'Associe)(1982)",['Comedy'],0.0,0.0,0.0
1002,Ed's Next Move (1996),['Comedy'],8.0,-0.03315154833943585,-3.068630595253496
1003,Extreme Measures (1996),"['Drama', 'Thriller']",121.0,-0.03261286962671055,-1.1630511946120232
1004,"Glimmer Man, The (1996)","['Action', 'Thriller']",101.0,-0.03315154833943585,-1.3192817318787442
1005,D3: The Mighty Ducks (1996),"[""Children's"", 'Comedy']",142.0,-0.03291356054859595,-0.6660060869879773
1006,"Chamber, The (1996)",['Drama'],78.0,-0.03257707982418844,-1.4989468497354734
1007,"Apple Dumpling Gang, The (1975)","[""Children's"", 'Comedy', 'Western']",232.0,-0.032810632006049965,-0.295971712781721
1008,"Davy Crockett, King of the Wild Frontier (1955)",['Western'],97.0,-0.032529979184918054,-1.3505278393320883
1009,Escape to Witch Mountain (1975),"['Adventure', ""Children's"", 'Fantasy']",291.0,-0.03128091032570156,0.16490837215510623
1010,"Love Bug, The (1969)","[""Children's"", 'Comedy']",242.0,-0.032522486922711015,-0.21785644414836047
1011,Herbie Rides Again (1974),"['Adventure', ""Children's"", 'Comedy']",135.0,-0.032720669484463144,-1.0536898185253183
1012,Old Yeller (1957),"[""Children's"", 'Drama']",301.0,-0.031800717958662315,0.3240315210512891
1013,"Parent Trap, The (1961)","[""Children's"", 'Drama']",258.0,-0.03182202454313343,-0.12382935244664475
1014,Pollyanna (1960),"[""Children's"", 'Comedy', 'Drama']",136.0,-0.032415843154973166,-1.0458782916619822
1015,Homeward Bound: The Incredible Journey (1993),"['Adventure', ""Children's""]",234.0,-0.03151779955182781,-0.37379821207339853
1016,"Shaggy Dog, The (1959)","[""Children's"", 'Comedy']",156.0,-0.03259289760731954,-0.8896477543952611
1017,Swiss Family Robinson (1960),"['Adventure', ""Children's""]",276.0,-0.02623424579805278,0.06364729227342056
1018,That Darn Cat! (1965),"[""Children's"", 'Comedy', 'Mystery']",123.0,-0.03299191620841464,-1.147428140885351
1019,"20,000 Leagues Under the Sea (1954)","['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",575.0,-0.031887420086816304,3.177842668456728
1020,Cool Runnings (1993),['Comedy'],392.0,-0.030822606207168434,0.9538725853520478
1021,Angels in the Outfield (1994),"[""Children's"", 'Comedy']",247.0,-0.03222296567340631,-0.17879880983168017
1022,Cinderella (1950),"['Animation', ""Children's"", 'Musical']",577.0,-0.024922516870088066,3.198673406758957
1023,Winnie the Pooh and the Blustery Day (1968),"['Animation', ""Children's""]",221.0,-0.031925429964795,-0.5091980110378901
1024,"Three Caballeros, The (1945)","['Animation', ""Children's"", 'Musical']",126.0,-0.032699107003497,-1.1239935602953428
